,index,name,state,county,elevation,commodity,lat,lon,distance_km
269,https://westernmininghistory.com/mine-detail/10197792/,Jean-Sloan Uranium Locality 20,Nevada,Clark,"3,501 Feet
                    (1,067 Meters)",Uranium,35.8675,-115.2908,24.86164434154224
270,https://westernmininghistory.com/mine-detail/10246666/,Jenko Mine & Mill,Nevada,Clark,,Gold,35.6797,-114.8161,50.04074129578317
271,https://westernmininghistory.com/mine-detail/10046982/,Jetco Claims,Nevada,Clark,"2,300 Feet
                    (701 Meters)",Gold,35.29444,-114.73694,91.27257000968274
272,https://westernmininghistory.com/mine-detail/10294445/,Jetco Mill,Nevada,Clark,,Gold,35.3183,-114.7361,88.86440089203712
273,https://westernmininghistory.com/mine-detail/10197298/,Joker Mine,Nevada,Clark,"1,601 Feet
                    (488 Meters)",Gold,36.0919,-114.1669,86.81486367463295
274,https://westernmininghistory.com/mine-detail/10037179/,Jokermine,Nevada,Clark,"1,601 Feet
                    (488 Meters)",Copper,36.09278,-114.16667,86.8403102079221
275,https://westernmininghistory.com/mine-detail/10037162/,Jubilee Mine,Nevada,Clark,"2,201 Feet
                    (671 Meters)",Gold,35.70556,-114.78611,49.35624343521639
276,https://westernmininghistory.com/mine-detail/10221756/,Jubilee Mine,Nevada,Clark,"2,159 Feet
                    (658 Meters)",Gold,35.705,-114.7836,49.54739808140128
277,https://westernmininghistory.com/mine-detail/10124823/,Jumbo Mine,Nevada,Clark,"1,844 Feet
                    (562 Meters)",Gold,36.1044,-114.1672,86.86654322006633
278,https://westernmininghistory.com/mine-detail/10037180/,Jumbo Prospect,Nevada,Clark,"2,001 Feet
                    (610 Meters)",Gold,36.10583,-114.17111,86.52646057282139
279,https://westernmininghistory.com/mine-detail/10037154/,June Bug Mine,Nevada,Clark,"3,199 Feet
                    (975 Meters)","Lead, Zinc",36.365,-115.17194,35.20024118950639
280,https://westernmininghistory.com/mine-detail/10124343/,June Bug Mine,Nevada,Clark,"3,281 Feet
                    (1,000 Meters)",Zinc,36.3689,-115.1711,35.62399841449202
281,https://westernmininghistory.com/mine-detail/10149251/,Juniper Mine,Nevada,Clark,"3,471 Feet
                    (1,058 Meters)",Gold,35.2142,-114.7786,98.26859797322751
282,https://westernmininghistory.com/mine-detail/10046981/,Juniper Mine,Nevada,Clark,"3,442 Feet
                    (1,049 Meters)","Gold, Silver",35.21444,-114.77806,98.25919138062379
283,https://westernmininghistory.com/mine-detail/10270642/,Kaolin Wash,Nevada,Clark,,Magnesite,36.4917,-114.4736,76.7387942339809
284,https://westernmininghistory.com/mine-detail/10197304/,Kerr-Mcgee Chemical Plant,Nevada,Clark,"1,759 Feet
                    (536 Meters)",Magnesite,36.0425,-114.9992,11.919767160121856
285,https://westernmininghistory.com/mine-detail/10149512/,Kerry Milling,Nevada,Clark,,Gold,36.0486,-115.0028,11.566693486234398
286,https://westernmininghistory.com/mine-detail/10038079/,Key West,Nevada,Clark,"3,806 Feet
                    (1,160 Meters)","Copper, Nickel, Silver",36.61806,-114.16611,107.07496539382319
287,https://westernmininghistory.com/mine-detail/10124825/,Key West Mine,Nevada,Clark,"3,839 Feet
                    (1,170 Meters)",Copper,36.6181,-114.1661,107.07829401106329
288,https://westernmininghistory.com/mine-detail/10037224/,Keystone Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)","Gold, Copper",35.83639,-115.52194,42.43373770660889
289,https://westernmininghistory.com/mine-detail/10221928/,Keystone Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)",Gold,35.8375,-115.525,42.59338357246626
290,https://westernmininghistory.com/mine-detail/10124557/,Kim Ball Magnesite Deposit,Nevada,Clark,,Magnesite,36.425,-114.1278,99.19610871691306
291,https://westernmininghistory.com/mine-detail/10040451/,Kirby Mine,Nevada,Clark,,Zinc,35.82361,-115.52528,43.49278465739786
292,https://westernmininghistory.com/mine-detail/10246824/,Kirby Mine,Nevada,Clark,"4,800 Feet
                    (1,463 Meters)",Lead,35.8253,-115.5222,43.15759051896773
293,https://westernmininghistory.com/mine-detail/10197842/,Lake Side Copper,Nevada,Clark,,Copper,36.2133,-114.3611,71.52261203600862
294,https://westernmininghistory.com/mine-detail/10310511/,Lakeshore Mine,Nevada,Clark,"2,799 Feet
                    (853 Meters)",Gold,36.13833,-114.19389,84.8088668306144
295,https://westernmininghistory.com/mine-detail/10037181/,Lakeshore Mine,Nevada,Clark,"2,799 Feet
                    (853 Meters)",Gold,36.13833,-114.19389,84.8088668306144
296,https://westernmininghistory.com/mine-detail/10197509/,Lakeview Mine,Nevada,Clark,"2,884 Feet
                    (879 Meters)",Copper,36.1578,-114.2914,76.41300593535817
297,https://westernmininghistory.com/mine-detail/10037182/,Lakeview Mine,Nevada,Clark,"2,799 Feet
                    (853 Meters)",Copper,36.15833,-114.29278,76.29958151561475
298,https://westernmininghistory.com/mine-detail/10149648/,Last Chance,Nevada,Clark,"3,281 Feet
                    (1,000 Meters)",Silver,36.0514,-115.3236,17.27546128084855
299,https://westernmininghistory.com/mine-detail/10197309/,Last Chance Claim,Nevada,Clark,"1,801 Feet
                    (549 Meters)",Uranium,36.58,-114.5556,78.31598198111948
300,https://westernmininghistory.com/mine-detail/10103570/,Lavina Mine,Nevada,Clark,"4,400 Feet
                    (1,341 Meters)","Gold, Silver, Copper, Lead",35.84472,-115.4775,38.62748926228215
301,https://westernmininghistory.com/mine-detail/10197753/,Lavina Mine,Nevada,Clark,"4,199 Feet
                    (1,280 Meters)",Gold,35.8447,-115.4769,38.58526475427792
302,https://westernmininghistory.com/mine-detail/10103557/,Lead King Mine,Nevada,Clark,"2,480 Feet
                    (756 Meters)",Lead,36.31972,-114.97806,32.98692859516304
